500
2
2000
2
20504040603010406030306010606010504020601060502010404020504030501040505050402040203060503030401030
(((1, 0), (1, 1)), 38, 193.97368421052633)
(((1, 5), (2, 5)), 1592, 421.0011964584825)
(((1, 5), (1, 6)), 33, 180.6060606060606)
(((2, 3), (3, 3)), 31, 169.67741935483872)
(((2, 4), (2, 5)), 28, 158.28571428571428)
(((3, 0), (3, 1)), 30, 165.7777777777778)
(((3, 1), (4, 1)), 31, 169.67741935483872)
(((3, 4), (4, 4)), 36, 187.72222222222223)
(((4, 0), (4, 1)), 71, 253.63380281690135)
(((4, 4), (4, 5)), 49, 220.3673469387755)
(((5, 4), (5, 5)), 61, 241.60655737704917)
