500
2
2000
2
20204060605020401030505040301030301060206040102040601010204060105020103060206010206060306060101050
(((0, 4), (1, 4)), 31, 160.80645161290323)
(((0, 5), (1, 5)), 68, 237.9558823529412)
(((2, 0), (2, 1)), 39, 187.94871794871796)
(((2, 5), (3, 5)), 85, 253.77647058823524)
(((4, 2), (5, 2)), 45, 200.93333333333334)
(((4, 2), (4, 3)), 46, 203.52173913043478)
(((4, 3), (4, 4)), 81, 251.62962962962962)
(((5, 1), (6, 1)), 1270, 424.3932445944261)
(((5, 1), (5, 2)), 58, 225.2528735632184)
(((5, 2), (6, 2)), 39, 186.69230769230768)
(((5, 2), (5, 3)), 238, 311.2442977190877)
