500
2
2000
2
10104010203030402040603010201050605010604050103020505020102010601010401010603020203060403010206050
(((0, 2), (0, 3)), 13, 158.84615384615384)
(((0, 4), (1, 4)), 13, 166.15384615384613)
(((2, 0), (3, 0)), 13, 153.07692307692307)
(((2, 3), (3, 3)), 15, 193.22222222222223)
(((3, 0), (3, 1)), 21, 247.74603174603175)
(((3, 1), (4, 1)), 15, 179.33333333333334)
(((4, 0), (4, 1)), 13, 160.76923076923077)
(((4, 1), (5, 1)), 12, 145.0)
(((4, 1), (4, 2)), 1859, 518.8070134993212)
(((4, 2), (5, 2)), 13, 157.69230769230768)
(((4, 2), (4, 3)), 13, 157.69230769230768)
