500
2
2000
2
40503010301060741050101030105030402030305010505060604060305020102060306020201040502050604020302050
(((0, 0), (1, 0)), 7, 1598.0952380952383)
(((0, 4), (1, 4)), 10, 1695.0)
(((0, 4), (0, 5)), 1, 120.0)
(((0, 5), (1, 5)), 1, 160.0)
(((1, 0), (2, 0)), 1924, 2134.572938322936)
(((1, 0), (1, 1)), 20, 1816.8333333333333)
(((1, 1), (1, 2)), 2, 1006.6666666666666)
(((1, 4), (1, 5)), 9, 1527.5925925925926)
(((1, 5), (1, 6)), 9, 1661.851851851852)
(((2, 0), (3, 0)), 1, 160.0)
(((2, 0), (2, 1)), 2, 1013.3333333333334)
(((3, 5), (4, 5)), 2, 1100.0)
(((3, 5), (3, 6)), 7, 1439.5238095238096)
(((5, 3), (6, 3)), 5, 1504.6666666666665)
