500
2
2000
2
50206030603010605010303010601010404060304040204030304030506010405030506040605060504040602040303040
(((0, 4), (1, 4)), 19, 167.10526315789474)
(((0, 5), (1, 5)), 21, 183.0952380952381)
(((1, 2), (2, 2)), 20, 174.0)
(((1, 4), (1, 5)), 20, 181.75)
(((1, 5), (2, 5)), 32, 242.1875)
(((2, 3), (3, 3)), 18, 162.77777777777777)
(((2, 4), (2, 5)), 21, 180.95238095238096)
(((2, 5), (3, 5)), 59, 301.63276836158195)
(((3, 2), (3, 3)), 1359, 727.036295361903)
(((3, 4), (3, 5)), 43, 268.51162790697686)
(((3, 5), (4, 5)), 46, 276.6086956521739)
(((3, 5), (3, 6)), 35, 251.47619047619045)
(((4, 1), (5, 1)), 25, 210.0)
(((4, 2), (4, 3)), 102, 340.23529411764736)
(((4, 4), (5, 4)), 27, 222.03703703703704)
(((4, 5), (5, 5)), 19, 171.05263157894737)
(((5, 0), (5, 1)), 38, 260.5263157894737)
(((5, 1), (6, 1)), 34, 246.86274509803928)
(((5, 1), (5, 2)), 62, 305.14516129032256)
