500
2
2000
2
10604020501020302020101050103030206050404050506030305060101030401030106010404050304060403010604010
(((0, 2), (0, 3)), 27, 177.22222222222223)
(((0, 3), (1, 3)), 28, 180.39285714285717)
(((0, 5), (1, 5)), 1683, 537.1912354167256)
(((1, 4), (1, 5)), 27, 176.2962962962963)
(((1, 5), (1, 6)), 45, 237.15555555555557)
(((2, 4), (2, 5)), 24, 162.41666666666666)
(((3, 2), (4, 2)), 46, 238.0)
(((3, 4), (3, 5)), 27, 179.9382716049383)
(((3, 5), (4, 5)), 69, 273.3671497584541)
(((5, 1), (6, 1)), 24, 162.08333333333334)
