500
2
2000
2
30202060205020305060604020305030404060604050205060206030403050605020105050102040601050403020404020
(((0, 3), (0, 4)), 2, 120.0)
(((0, 5), (1, 5)), 3, 216.66666666666666)
(((1, 0), (1, 1)), 4, 465.83333333333326)
(((1, 3), (2, 3)), 2, 153.33333333333334)
(((1, 4), (2, 4)), 2, 240.0)
(((2, 0), (2, 1)), 2, 146.66666666666669)
(((2, 3), (3, 3)), 3, 345.5555555555556)
(((2, 3), (2, 4)), 1959, 1311.5153017817654)
(((2, 4), (3, 4)), 2, 140.0)
(((3, 0), (4, 0)), 6, 526.111111111111)
(((4, 0), (5, 0)), 3, 230.0)
(((4, 2), (5, 2)), 5, 540.0)
(((4, 5), (5, 5)), 2, 206.66666666666669)
(((5, 1), (5, 2)), 5, 519.3333333333333)
