500
2
2000
2
60403030605060105030401060405050406040205040205030504040105010106020504020403030404020403020103020
(((0, 5), (1, 5)), 26, 155.76923076923077)
(((1, 3), (2, 3)), 23, 144.78260869565216)
(((2, 2), (3, 2)), 32, 181.10416666666669)
(((2, 4), (3, 4)), 24, 146.66666666666666)
(((3, 1), (4, 1)), 57, 236.9005847953216)
(((3, 1), (3, 2)), 1695, 676.8701643489254)
(((4, 0), (4, 1)), 27, 162.40740740740742)
(((5, 1), (6, 1)), 29, 170.41379310344828)
(((5, 2), (6, 2)), 61, 241.8360655737705)
(((5, 5), (6, 5)), 26, 155.38461538461542)
