500
2
2000
2
50605040105040403020301060101050231050601040403010403060501010201060201060405010405010106030205050
(((1, 3), (1, 4)), 5, 126.0)
(((2, 3), (2, 4)), 9, 269.81481481481484)
(((3, 3), (4, 3)), 23, 446.4347826086956)
(((3, 3), (3, 4)), 5, 136.0)
(((3, 5), (4, 5)), 5, 136.0)
(((3, 5), (3, 6)), 10, 298.5)
(((4, 0), (5, 0)), 9, 286.6666666666667)
(((4, 0), (4, 1)), 9, 261.1111111111111)
(((4, 2), (4, 3)), 19, 413.1578947368421)
(((4, 3), (4, 4)), 94, 585.9503546099295)
(((5, 0), (5, 1)), 1812, 739.2077683170406)
