500
2
2000
2
20305060301050103010206010503050102060201050306050205060306020403040403010505030506010403020601060
(((0, 3), (0, 4)), 595, 288.5787114845938)
(((2, 0), (3, 0)), 96, 203.79166666666666)
(((2, 0), (2, 1)), 338, 269.7051282051282)
(((2, 1), (3, 1)), 85, 195.27058823529413)
(((2, 4), (3, 4)), 167, 237.17964071856287)
(((2, 5), (2, 6)), 100, 206.46)
(((3, 0), (3, 1)), 59, 165.16949152542372)
(((3, 3), (3, 4)), 141, 228.354609929078)
(((4, 3), (4, 4)), 340, 270.01470588235304)
(((5, 4), (5, 5)), 79, 189.46835443037978)
