500
2
2000
2
50503050504030602010306050303010602030302040203030403010404060203010101060201020103010304020502050
(((0, 1), (0, 2)), 26, 188.84615384615384)
(((0, 2), (0, 3)), 22, 166.21212121212116)
(((0, 5), (1, 5)), 28, 196.54761904761907)
(((1, 3), (2, 3)), 30, 208.3)
(((1, 5), (1, 6)), 35, 224.1142857142857)
(((2, 3), (3, 3)), 26, 185.8974358974359)
(((2, 3), (2, 4)), 26, 185.3846153846154)
(((2, 4), (3, 4)), 1379, 458.9523809523808)
(((2, 5), (2, 6)), 21, 156.9047619047619)
(((3, 3), (3, 4)), 19, 147.89473684210526)
(((3, 4), (4, 4)), 74, 291.6126126126125)
(((3, 4), (3, 5)), 74, 293.1036036036036)
(((3, 5), (3, 6)), 34, 221.86274509803923)
(((4, 3), (5, 3)), 36, 226.11111111111111)
(((4, 4), (4, 5)), 30, 204.61111111111111)
(((5, 2), (5, 3)), 27, 191.72839506172838)
(((5, 3), (6, 3)), 42, 243.2936507936508)
(((5, 3), (5, 4)), 21, 161.26984126984124)
(((5, 4), (6, 4)), 27, 195.0)
(((5, 5), (5, 6)), 23, 173.55072463768118)
