500
2
2000
2
30101020105060503030503010506050103060505030403050206040604030302210505060106050605010105050202060
(((0, 0), (1, 0)), 16, 270.3125)
(((0, 3), (0, 4)), 12, 222.5)
(((0, 5), (0, 6)), 17, 284.4117647058824)
(((1, 2), (2, 2)), 48, 414.625)
(((1, 3), (2, 3)), 20, 312.0)
(((1, 3), (1, 4)), 15, 266.55555555555554)
(((1, 5), (1, 6)), 33, 376.93939393939394)
(((2, 2), (2, 3)), 1703, 637.2692773723298)
(((3, 2), (3, 3)), 51, 418.96732026143786)
(((5, 2), (6, 2)), 16, 282.2708333333333)
(((5, 4), (6, 4)), 69, 445.2125603864734)
