500
2
2000
2
50402030406050402030304050105040304060105040105050306020105010201050102060306030102040302060302010
(((0, 2), (0, 3)), 17, 153.52941176470588)
(((1, 0), (1, 1)), 20, 184.00000000000003)
(((1, 5), (1, 6)), 21, 189.04761904761904)
(((2, 0), (2, 1)), 29, 236.89655172413794)
(((2, 2), (2, 3)), 23, 203.47826086956522)
(((2, 3), (2, 4)), 19, 174.2105263157895)
(((3, 1), (4, 1)), 1804, 462.1348194488438)
(((3, 4), (4, 4)), 16, 143.125)
(((4, 5), (5, 5)), 33, 252.66666666666666)
(((5, 5), (5, 6)), 18, 163.88888888888889)
