500
2
2000
2
40103030205050104010403020403060406040102010405010403030606030301030305020106040504030105010203060
(((0, 1), (1, 1)), 3, 170.0)
(((0, 4), (1, 4)), 3, 231.1111111111111)
(((1, 2), (2, 2)), 4, 225.83333333333331)
(((1, 3), (2, 3)), 3, 140.0)
(((1, 3), (1, 4)), 10, 462.8333333333333)
(((2, 1), (2, 2)), 3, 223.33333333333334)
(((4, 3), (4, 4)), 3, 223.33333333333334)
(((4, 4), (5, 4)), 1961, 1497.9091530883952)
(((4, 4), (4, 5)), 3, 196.66666666666666)
(((5, 2), (6, 2)), 3, 196.66666666666666)
(((5, 5), (6, 5)), 4, 235.0)
