500
2
2000
2
50605010204010106060106010206040505010202050304010102060306020103050403060102050202050102030105040
(((1, 0), (2, 0)), 3, 160.0)
(((1, 3), (2, 3)), 3, 241.66666666666666)
(((1, 3), (1, 4)), 4, 268.33333333333337)
(((1, 4), (2, 4)), 2, 120.0)
(((1, 4), (1, 5)), 3, 186.66666666666666)
(((1, 5), (1, 6)), 2, 140.0)
(((2, 0), (2, 1)), 3, 160.0)
(((2, 3), (3, 3)), 3, 211.11111111111111)
(((2, 3), (2, 4)), 1950, 1325.5871062271067)
(((3, 0), (3, 1)), 2, 140.0)
(((3, 5), (3, 6)), 3, 183.33333333333334)
(((4, 3), (4, 4)), 9, 510.1851851851852)
(((4, 5), (5, 5)), 2, 140.0)
(((5, 2), (5, 3)), 4, 275.0)
(((5, 3), (5, 4)), 3, 146.66666666666666)
(((5, 4), (5, 5)), 4, 296.6666666666667)
