500
2
2000
2
60403050201030502050205030403010301020403050603020503040302060506040501010502050504030101050506060
(((0, 2), (1, 2)), 17, 202.94117647058823)
(((0, 3), (1, 3)), 52, 335.38461538461536)
(((1, 3), (1, 4)), 15, 182.0)
(((1, 5), (1, 6)), 17, 197.64705882352942)
(((2, 3), (2, 4)), 24, 251.875)
(((2, 5), (2, 6)), 24, 253.47222222222226)
(((3, 4), (4, 4)), 29, 273.67816091954035)
(((3, 5), (3, 6)), 28, 266.3690476190476)
(((4, 3), (5, 3)), 1589, 687.2061194521868)
(((4, 3), (4, 4)), 21, 233.41269841269843)
(((4, 5), (4, 6)), 29, 270.28735632183896)
(((5, 0), (6, 0)), 18, 211.11111111111111)
(((5, 2), (6, 2)), 18, 208.05555555555554)
(((5, 2), (5, 3)), 66, 352.71717171717177)
(((5, 3), (6, 3)), 23, 247.8985507246377)
(((5, 3), (5, 4)), 14, 173.57142857142858)
(((5, 5), (6, 5)), 16, 184.375)
