500
2
2000
2
30404060402020106040102010305010202030205060602040201050401060104010301020406050503030103050401020
(((0, 3), (0, 4)), 40, 176.75)
(((0, 4), (1, 4)), 37, 166.43243243243242)
(((1, 4), (2, 4)), 171, 288.17543859649146)
(((1, 4), (1, 5)), 37, 166.43243243243242)
(((1, 5), (2, 5)), 40, 175.49999999999997)
(((2, 3), (3, 3)), 51, 200.5686274509804)
(((2, 3), (2, 4)), 40, 176.25)
(((2, 4), (3, 4)), 70, 228.72857142857143)
(((2, 4), (2, 5)), 1313, 360.3855220686915)
(((3, 2), (4, 2)), 57, 209.59649122807016)
(((5, 0), (5, 1)), 36, 163.61111111111111)
(((5, 3), (6, 3)), 67, 225.7810945273632)
(((5, 5), (6, 5)), 41, 179.14634146341464)
