500
2
2000
2
50504060206040401050205010103020602030502030605010203020406020203020503050405020103040401010402020
(((0, 2), (1, 2)), 38, 196.97368421052633)
(((0, 3), (0, 4)), 25, 147.60000000000002)
(((2, 1), (2, 2)), 55, 236.98181818181817)
(((3, 3), (4, 3)), 30, 171.33333333333334)
(((3, 3), (3, 4)), 114, 294.31578947368416)
(((3, 4), (4, 4)), 79, 266.8818565400843)
(((3, 4), (3, 5)), 36, 191.52777777777777)
(((3, 5), (4, 5)), 26, 151.53846153846152)
(((4, 0), (5, 0)), 49, 224.16326530612244)
(((4, 3), (4, 4)), 28, 158.21428571428572)
(((4, 4), (5, 4)), 1119, 384.9811481339636)
(((4, 4), (4, 5)), 253, 336.2569169960474)
(((4, 5), (4, 6)), 46, 219.34782608695653)
(((5, 2), (6, 2)), 25, 146.8)
(((5, 4), (6, 4)), 44, 214.3409090909091)
(((5, 4), (5, 5)), 33, 182.0909090909091)
