500
2
2000
2
60501050401030103050305030105060105030403050306040206020406050405040504040606030501030603050504060
(((0, 2), (1, 2)), 15, 168.0)
(((0, 3), (1, 3)), 17, 190.0)
(((1, 2), (1, 3)), 15, 162.0)
(((1, 3), (2, 3)), 15, 164.66666666666666)
(((1, 3), (1, 4)), 13, 142.30769230769232)
(((1, 4), (2, 4)), 18, 193.88888888888889)
(((1, 5), (2, 5)), 15, 163.33333333333334)
(((1, 5), (1, 6)), 14, 155.71428571428572)
(((3, 1), (3, 2)), 14, 149.28571428571428)
(((4, 1), (5, 1)), 18, 192.31481481481484)
(((4, 1), (4, 2)), 18, 196.66666666666666)
(((4, 5), (5, 5)), 18, 196.94444444444446)
(((5, 1), (6, 1)), 23, 227.6086956521739)
(((5, 1), (5, 2)), 1751, 505.1144516058841)
(((5, 4), (5, 5)), 21, 215.47619047619048)
(((5, 5), (6, 5)), 15, 170.66666666666666)
