500
2
2000
2
40102060601050603060404030402050205050104030103050201020106020101060205010103030503010605020503040
(((0, 2), (1, 2)), 17, 205.2941176470588)
(((0, 5), (1, 5)), 13, 171.53846153846155)
(((1, 5), (1, 6)), 1776, 628.1813599313617)
(((2, 1), (2, 2)), 16, 203.75)
(((3, 5), (4, 5)), 15, 194.0)
(((4, 0), (5, 0)), 14, 179.28571428571428)
(((4, 0), (4, 1)), 18, 215.0)
(((4, 2), (5, 2)), 13, 165.3846153846154)
(((4, 3), (5, 3)), 15, 184.0)
(((4, 4), (4, 5)), 29, 271.72413793103453)
(((5, 0), (6, 0)), 12, 155.83333333333334)
(((5, 0), (5, 1)), 24, 251.95833333333334)
(((5, 5), (6, 5)), 19, 224.73684210526315)
(((5, 5), (5, 6)), 19, 222.6315789473684)
