500
2
2000
2
30603030503040106010506030306030202050602020505030605030205060503050604030604050105010602060301060
(((0, 0), (0, 1)), 21, 168.57142857142856)
(((0, 4), (0, 5)), 24, 192.5)
(((1, 3), (1, 4)), 47, 265.8297872340425)
(((2, 0), (2, 1)), 27, 201.23456790123458)
(((2, 4), (2, 5)), 65, 294.2769230769231)
(((3, 2), (4, 2)), 20, 166.8)
(((3, 3), (4, 3)), 21, 168.09523809523813)
(((4, 4), (5, 4)), 23, 181.08695652173913)
(((4, 5), (5, 5)), 1668, 513.3479073883739)
(((5, 2), (6, 2)), 31, 222.8172043010753)
(((5, 4), (5, 5)), 29, 212.75862068965517)
(((5, 5), (5, 6)), 24, 191.66666666666666)
