500
2
2000
2
50602060304020604050103020304040302020102060304050101040104060101040104030505020205050606020301060
(((1, 5), (2, 5)), 31, 219.58064516129033)
(((1, 5), (1, 6)), 20, 163.0)
(((2, 2), (3, 2)), 22, 175.9090909090909)
(((2, 4), (2, 5)), 25, 195.53333333333333)
(((2, 5), (2, 6)), 24, 187.70833333333334)
(((3, 1), (4, 1)), 23, 182.17391304347825)
(((3, 1), (3, 2)), 19, 153.1578947368421)
(((3, 3), (4, 3)), 19, 153.68421052631578)
(((3, 5), (4, 5)), 37, 242.27027027027026)
(((4, 4), (4, 5)), 36, 239.82407407407405)
(((4, 5), (4, 6)), 1714, 460.974653182938)
(((5, 3), (6, 3)), 30, 219.33333333333334)
