500
2
2000
2
60405040405040402020502030103040304040201020306020504040604010405050101030202010404040302040604010
(((0, 1), (0, 2)), 27, 233.33333333333334)
(((0, 5), (0, 6)), 22, 206.8181818181818)
(((1, 0), (1, 1)), 67, 315.95024875621897)
(((1, 3), (1, 4)), 33, 255.959595959596)
(((2, 1), (3, 1)), 1751, 554.6023904707514)
(((2, 1), (2, 2)), 19, 183.1578947368421)
(((2, 4), (3, 4)), 22, 204.0909090909091)
(((2, 5), (3, 5)), 20, 193.5)
(((3, 1), (4, 1)), 19, 186.31578947368422)
(((3, 5), (4, 5)), 20, 188.5)
