500
2
2000
2
30501030204010306060101040304060503040105050306030502010103030206030301060102030305040501060505010
(((0, 2), (1, 2)), 526, 275.7987506789788)
(((0, 3), (1, 3)), 81, 182.54320987654313)
(((1, 5), (2, 5)), 818, 287.7886249854471)
(((2, 1), (2, 2)), 96, 195.3958333333333)
(((2, 4), (2, 5)), 89, 189.76404494382024)
(((3, 1), (3, 2)), 69, 169.32367149758454)
(((3, 2), (4, 2)), 102, 199.0294117647059)
(((3, 3), (4, 3)), 94, 193.86524822695037)
(((4, 2), (4, 3)), 64, 162.67187499999994)
(((4, 4), (5, 4)), 61, 158.65573770491798)
