500
2
2000
2
10605020503050305060202010506040301060202050104010203010303020404010402040303060302040403050302050
(((1, 4), (2, 4)), 9, 168.88888888888889)
(((1, 5), (2, 5)), 10, 200.0)
(((2, 4), (3, 4)), 9, 170.0)
(((2, 4), (2, 5)), 9, 174.44444444444446)
(((3, 2), (4, 2)), 22, 341.060606060606)
(((4, 1), (5, 1)), 9, 169.44444444444446)
(((4, 1), (4, 2)), 1856, 615.2484776956749)
(((4, 2), (5, 2)), 24, 354.4583333333333)
(((4, 5), (4, 6)), 10, 188.0)
(((5, 3), (6, 3)), 16, 298.125)
(((5, 4), (6, 4)), 9, 176.66666666666666)
(((5, 4), (5, 5)), 17, 301.6666666666667)
